,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
828,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.72,28.2,27.98,28.11,28.9,28.55,26.32,29.6,29.68,29.37,32.31,31.33,31.65,28.59,31.09,,,,
830,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.66655342395126,7.6665206734854,7.6665206734854,7.66652224044465,7.66652224044465,7.66652224044465,7.66652224044465
831,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,,
832,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1188195148,1.6231156764,1.2048192771,1.1890606421,1.1737089202,1.1587485516,1.1441647597,1.1299435028,1.1426978818,1.154796087,1.1668942922,1.1789924973,1.1789924973,1.1789924973,1.1789924973,1.1789924973,1.1789924973,1.1789924973,1.1789924973,1.1789924973,1.1789924973,1.1789924973,1.1789924973,1.1789924973,1.1789924973,1.1789924973,1.1789924973,1.1789924973,,
833,Total fisheries production (metric tons),ER.FSH.PROD.MT,20015.0,20015.0,20015.0,18015.0,18013.0,20014.0,21114.0,22515.0,24019.0,24016.0,26066.0,24369.0,19643.0,20260.0,69949.0,68317.0,72713.0,73545.0,72105.0,72453.0,52922.0,55805.0,106174.0,112033.0,117923.0,120626.0,154311.0,215620.0,235192.0,260383.0,269076.0,275730.0,327513.0,343887.0,333999.0,368297.0,381702.0,400267.0,400534.0,411997.0,424541.0,413692.0,401655.0,441837.0,474320.0,522328.0,575347.0,561316.0,562568.0,599924.0,663684.0,734895.0,833785.01,879101.02,940600.99,977240.0,1087850.99,1195366.99,1268111.63,1282681.01,1271400.05,1258202.73,
834,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,0.02,,0.02,,0.02,,0.03,,0.03,,0.016,,0.124,,0.187,,0.216,,,,,,
835,Population in largest city,EN.URB.LCTY,1872633.0,1985637.0,2105629.0,2232873.0,2367997.0,2510893.0,2662627.0,2812066.0,2963267.0,3122148.0,3289785.0,3466423.0,3652809.0,3848661.0,4055307.0,4273048.0,4502804.0,4671248.0,4803391.0,4939272.0,5079191.0,5222673.0,5370415.0,5522336.0,5678773.0,5839193.0,6004375.0,6107221.0,6192027.0,6277773.0,6364827.0,6453088.0,6517212.0,6573182.0,6629711.0,6686727.0,6744312.0,6830901.0,6928532.0,7027559.0,7128140.0,7229878.0,7333211.0,7438021.0,7544477.0,7652157.0,7761526.0,7844758.0,7915472.0,7986626.0,8058520.0,8131061.0,8227291.999999999,8335038.0,8444347.0,8555089.0,8667440.0,8780950.0,8895947.0,9013663.0,9134708.0,9259009.0,9381546.0
836,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105042861196354,,,,,,,,,,0.149026292840359,,,,,,,,,,,,,,,0.16941793642199,,,,,,,
837,"Fish species, threatened",EN.FSH.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,
838,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,,,,,,,,,,,,26.94780149138596,25.976744186046513,27.073311525880317,26.806407634628492,25.569769151595352,24.57583547557841,22.95288197621226,22.54969949144706,22.36732135394902,20.662371425341924,19.96021220159151,20.035200938691702,19.7153314355429,20.63837776943297,20.88419891026967,22.38573021181717,21.638524077548468,22.893772893772894,22.072653512815787,24.45379133076294,23.472803347280337,22.224376060092073,26.009290742780518,24.25081843364392,25.18815445026178,25.807222200103514,26.07491176805435,26.508515357720206,29.944714357513824,29.158124038954377,29.61650114591291,29.922729260825193,30.029668607254816,30.763447828904734,31.227104034478632,30.590933380833636,30.21753625604267,32.32209199696217,32.14115686741252,32.865884241147555,33.6734693877551,34.70069116326292,34.989164549394715,34.34515995612221,,,,,,,,
839,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.989331054587,,,,,99.9897129196054,,,,,99.9792857085907,,,,,99.9793091765736,,,,,99.9800386871922,99.9802363564386,99.9804425907676,99.9806572067221,99.9808802620286,99.9811120648255,99.9813525837306,99.9815995770005,,,,,
841,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.5,,,,,,,,,,128.5,,,,,108.5,,,103.6,,104.0,,,,,,,,,,,,
842,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.6,1101.1,1171.4,1262.0,1415.6,1401.0,1481.0,1517.5,1565.7,1693.8,1807.9,1917.7,2030.1,2142.3,2279.2,2500.1,2677.2,2653.3,2707.1,2861.8,2667.7,2671.8,2785.8,2925.3,3122.0,3067.0,2893.9,2994.8,3087.7,3054.0,2868.6,,
843,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104156.1538,110083.7435,115309.9582,120678.1853,121138.59,123641.5,128048.3225,130145.9925,130406.45,131823.8875,140056.09,139289.9655,136177.756,150900.889,156671.3044,161968.7274,167011.9403,169963.3882,167742.7135,168864.3289,172450.1068,173221.5384,163663.92,159771.1266,163734.2682,168726.3948,196323.7834,205842.4996,205272.5557,180210.4594,174641.9705,,
844,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21391.1725,20864.645,22457.3425,22627.2525,22860.69,23218.15,23859.9225,23894.0425,24544.45,24062.1375,23281.89,23038.71,22594.345,22744.6225,23022.2825,23366.95,23490.2175,23549.12,20987.3,21336.97,21604.3025,20798.245,21010.1375,20882.655,16004.9075,16982.045,17937.49,16019.3625,16793.575,16992.035,17873.3025,,
845,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3065538350727,9.99881166726755,-0.12603528988081,-12.4474972992427,-19.4394310406907,-26.4314007922222,-29.9664025927256,-20.2226143320122,-4.78836874324738,-21.9317969031318,-22.083759452646,5.63745048613649,5.39168167086783,1.81299963989918,5.53327331652791,13.1540511343183,36.4724522866388,11.850486136117,20.0093986316169,83.715880446525,83.7158804465232,83.7158804465247,,,,,,,,,,
846,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3767372567220743,0.3689764067979162,0.38091621677316123,0.3916962765726034,0.4489057654040666,0.4463068251909061,0.4324733513366922,0.44590535279569027,0.4347261790972491,0.4735892842680614,0.4710898745163162,0.4784790554701988,0.46247796930789836,0.44860540284294664,0.4607173047017678,0.48189697665089437,0.4929376875364786,0.4839717757757228,0.49112266815560834,0.5041181539307873,0.47550210803787674,0.4725591060082025,0.49724471005200627,0.5271281401606555,0.5207254480151405,0.5228653378494539,0.48695058909999545,0.4888715772465013,0.50893124699893,0.5128371704458069,0.4894106017517161,,
847,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,21855.32,19339.758,18723.702,20289.511,23589.811,24645.907,26329.06,27630.845,36530.654,28716.277,32746.31,39387.247,38067.127,51180.319,60204.806,65382.61,74242.082,86328.514,85144.073,102672.333,82951.207,80013.94,90200.866,101271.539,103834.772,113321.301,99933.084,109705.639,120200.593,136390.398,139401.005,144087.431,143060.671,146650.664,157394.974,156734.914,158396.065,143328.362,175014.909,227904.05,210287.782,227647.36,218102.159,210962.51,221772.826,223004.938,233551.23,225362.819,234137.95,233107.523,227720.7,223877.684,245322.3,250947.478,245600.992,224834.771,215157.558,,,,,,
848,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1840.834,1903.173,2038.852,2207.534,2310.21,2379.883,2684.244,2841.925,3039.943,9028.154,20575.537,18041.64,17480.589,19204.079,24194.866,22907.749,22852.744,20461.86,18848.38,24070.188,13292.875,12152.438,12636.482,16046.792,25159.287,27414.492,28565.93,30626.784,38426.493,42625.208,40047.307,49658.514,52691.123,60740.188,73347.334,81642.088,81312.058,90989.271,98733.975,114381.064,120545.291,127758.28,143933.417,158597.75,179044.942,200324.543,221721.488,236712.184,247078.793,261277.417,277448.887,293503.013,292512.923,295175.165,335281.144,357063.124,381015.968,,,,,,
849,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,,,,,,,,,,,,0.8848096354532015,0.8283685239611143,0.7116636313508163,0.6474534025209824,0.6201898611960137,0.5273523640879604,0.4903358983041956,0.4528341392557191,0.3687731950565922,0.3619790419274173,0.39320813279884226,0.3370794988152682,0.43220521236301096,0.4034380014331731,0.43086353060681587,0.4297880255265398,0.35241957987463773,0.44148867404138376,0.29992298497579123,0.23438830837959945,0.22225238257341154,0.24349096962595673,0.2510765318299715,0.24730478997427122,0.21919410131737482,0.23569165283082633,0.19035212708896274,0.14777977494507522,0.11512893217152859,0.10984103990752117,0.09756855253199864,0.07181672437999241,0.06355535049794848,0.05743769199471672,0.33524291589783295,0.3199608268545508,0.3190633792393997,0.3017811609380312,0.3023844060053686,0.30195424026525924,0.24023757534693732,0.23192905705076303,0.22752543727066252,0.21301512249782595,,,,,,,,
850,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,,,,,,,,,,,,-1337.5665861628004,-1538.4661359584754,-1400.6465079833354,-1198.3563239999066,-969.619133558216,-933.9698148520685,-785.9692026662965,-743.0744308303124,-361.617806174747,-112.1915972799494,-85.32990041244145,-158.56023239395432,-210.5600543041072,-140.4688399478257,-127.74244669766077,-87.84067471203394,-132.93621387747288,-149.92856289263065,-149.8742679618103,-170.92881229881246,-160.82759144913186,-165.63617981307073,-161.5833217669805,-139.21349209494127,-134.80938756496823,-140.95067718597872,-117.80360953301215,-116.77320532337563,-93.57252293229966,-106.18185850561564,-86.06906904715514,-83.96348465878555,-97.06318809165079,-88.10528997061928,-79.91087099909561,-78.82855755373845,-76.68534189787555,-65.05759036630467,-63.617534912060535,-67.53083567676582,-65.92590874034818,-37.20267307483966,-34.830977379812225,-33.39527219269894,,,,,,,,
851,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031074650188223595,0.030485544084568546,0.026117883836870772,0.021269656707740735,0.017546367901844318,0.028157538432044476,0.03986793046134495,0.06487372977237105,0.07010285019560165,0.09136251340138908,0.10254325337669964,0.07426199459990813,0.09956176161831604,0.0904528937060517,0.1512761303794478,0.14748242045963533,0.08409559816557569,,,,,,,
852,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13622048556146168,0.7263760638046847,1.732245059710251,1.6284972451740474,,,,,,,,
853,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,66.94632942628007,63.06919292368889,76.49880095923261,75.5730096394145,78.05732484076432,77.03772167985674,77.80762747576907,68.51413311835542,75.26587247249988,74.88829311885613,74.98996225809042,77.82707387536112,81.20815535157078,84.28704159151773,85.84905660377359,81.91768300016838,81.83864753122498,84.640756302521,85.73000455304295,89.70762410747521,88.99666282007298,86.12324538412255,87.10960054590309,90.90720340018076,91.42396535696214,91.86503351051537,92.9125965325014,93.19570092012681,95.58029689608637,96.96215672865394,96.08923098195562,94.2713724600485,92.7702465589623,93.60524329311399,90.91965769731817,90.45525788605059,91.11213514652967,97.57656271850091,96.63007634277454,95.83660644147682,94.74113941979238,94.28809639918828,92.5600341419176,93.17611585927628,93.85674528654863,,,,,,,
854,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1598531027647,94.6743530367153,94.9104617870547,95.1508051748445,95.3974833879778,95.6572289127066,94.9623752103442,96.2448019220061,96.5802825563686,99.0318811423792,98.2847361306804,98.2760050300289,98.3709114574125,99.4385814834269,100.0,99.8498611225074,99.8368606464424,99.7656799213619,100.0,100.0,100.0,100.0,
855,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.3,86.9,87.9,88.5,89.2,89.7,90.3,90.8,91.2,91.5,91.8,92.1,92.2,92.3,92.4,92.4,92.6,92.6,92.6,92.5,92.6,92.35,
856,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,,,,,,,,,,,,,,,,,,,,,1.0201315830536328,0.7447497540832835,0.5268230109834613,0.4242769318290516,0.28335063786684184,0.2188235617336664,0.1765201260687081,0.18533277692197933,0.32291908781904965,0.14158163637577031,0.20163162776936308,,,0.8994735720739231,3.684384949591783,5.4502675224469606,5.17424670021793,5.326525717897095,2.298086469852373,3.202922002562113,2.5011444676458945,0.8541030840062578,0.9891169393958144,0.9780829341441271,0.9467537991552002,0.9644913679182321,0.8262083288684372,0.7193684318318492,0.6468133576473838,0.5522365272643625,0.3425027486544876,0.24001938349753138,0.07403378628297597,0.08647484493002996,0.10931677117614443,0.16892904236419157,0.44085771716261024,0.08406046974669364,0.04729206033326645,0.038103042779750095,0.041565929736909875,0.026277804545197316,
857,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,1.0201315830536328,0.7447497540832835,0.9319416681347803,0.6745933259254812,0.46467004623888797,0.330323811904515,0.2649325493719116,0.32718343929521726,0.5091372566096857,0.38156396726354136,0.5238253327140464,,,2.831653364218298,4.567829759534671,5.965551842993035,5.396915183062976,5.492115176515061,2.482222855635785,3.4276884527576765,2.7144943677336624,0.963807206897984,1.0741531865393585,1.028668605814467,1.1143219028214355,1.247066279782403,1.067621225567706,0.822948020660686,0.6912436198079426,0.5773395786921264,0.3712434089704091,0.26393752526952313,0.09246411033889765,0.08844805942420277,0.11049266908231552,0.17856251016774438,0.454957918731326,0.10066037910203343,0.05882648195559545,0.11747154257347855,0.13647657016272885,0.09556646658721903,
858,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.2684204607198084,5.904395692928036,2.49546007849627,1.175884167348466,0.17829834319193077,0.8683657314949075,0.4464795502363467,1.2294639659014588,0.3118104538673061,0.6164156810326591,0.7363872758237563,0.25791084943584686,0.2949032194212405,-0.12071565175047506,0.284679351150103,0.04626110391067364,-0.1613424649862318,1.1093430233749966,6.752577990101035,0.15696809869648184,0.7310362003991442,0.11957629555632239,-0.014823518835907361,0.9702919688559702,0.17094616179490266,0.24182206265911596,0.5378911942781951,1.4024121024809122,1.5606809917283084,1.7017513314918224,1.9079238769043327,3.33500688196943,1.7802999471711052,2.3509159875100725,2.1678481214952074,3.074933625359461,2.670524863495594,3.213160721705687,2.593071427735506,2.5047017323320007,1.9814054106999224,1.718189029902654,1.7012461845875118,1.9284906707004619,2.7316162926558083,1.434401215904687,1.6448789583410965,1.4348842885193849,1.37032463123378,1.2455147401472944,1.491763986881207,1.385720250729134,1.963027106214217,1.677438170074819,1.015111316943764,1.3558975573546066,1.3947336357277524,1.6600186097613472,1.94422736206699,2.36171532478756,2.6935442234294062,3.4549378033113176,
859,"Cost to export, border compliance (US$)",IC.EXP.CSBC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.3846,415.3846,415.3846,415.3846,415.3846,415.3846,,,
860,Time to obtain an electrical connection (days),IC.ELC.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,7.0,7.0,8.0,8.0,8.0,,,
862,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,
863,"Human capital index (HCI), upper bound (scale 0-1)",HD.HCI.OVRL.UB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.571589648723602,,,,,,,0.606,0.60244208574295,,0.603761494159698,,
864,"Human capital index (HCI), lower bound (scale 0-1)",HD.HCI.OVRL.LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.556761980056763,,,,,,,0.573,0.580409705638886,,0.581339716911316,,
865,Government Effectiveness: Standard Error,GE.STD.ERR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173903718590736,,0.222487077116966,,0.238578706979752,,0.199642837047577,0.210551515221596,0.217043474316597,0.204833194613457,0.244180113077164,0.243220165371895,0.243006125092506,0.241418793797493,0.225383639335632,0.220211267471313,0.218021839857101,0.213347494602203,0.232870772480965,0.219974592328072,0.209478080272675,0.209040567278862,0.220806866884232,0.229168638586998,0.249917417764664,0.258666574954987,0.29024812579155
866,Government Effectiveness: Number of Sources,GE.NO.SRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,3.0,,4.0,4.0,5.0,5.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,5.0
867,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,20.763831285762684,18.47283835104764,33.073165748358655,34.07115954427699,29.42119896806584,27.962569553470885,29.277835717369655,25.89646493510496,27.3557226153038,27.17882401209942,22.999778058061832,20.319046001068244,18.546214035241483,18.341920294375797,17.442628291287328,16.816183467612646,18.34926261761373,14.995862604670085,14.667299634770306,13.204317345455415,13.892055732022554,14.831372260788328,15.538356017457309,14.877122625517805,15.610484137119037,15.921320211399829,18.167841198054532,16.5807733959757,15.590625715381258,17.54633525041934,17.485905155540546,17.17553163329619,16.652913823916826,19.420243188751275,20.717883395162037,16.82576981155487,18.251010319269266,19.637386077588495,,,,,,,,,,,,,
868,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,5.596738324684951,5.600696459663378,2.7382680212868893,2.7609147609147606,1.9117751186008638,2.4077450179166404,0.5778910085130181,2.2428320300660727,1.9105867070794547,0.9561279107003979,0.6826357096141269,0.3788698852565491,0.22777396145919954,0.33109156751163993,0.16476234822164118,0.1255512003919647,0.1144677250783855,0.07591155079952004,0.05384449709239716,0.042241622078287806,0.03005108684764099,0.0952925481227368,0.08750921149594694,0.02383952593399857,0.028425914959137745,0.17257453434629955,0.7239382239382239,7.36464449081393e-05,7.659309423386251e-05,8.877162457476462e-05,0.9744787360046483,1.0274871199679023,1.0095243029486143,1.0815482885930288,1.0776033770047533,1.4159457200342742,1.1238268991061742,0.7310571919875923,,,,,,,,,,,,,
869,Goods and services expense (current LCU),GC.XPN.GSRV.CN,,,,,,,,,,,,,61000000000.0,87500000000.0,347800000000.0,460800000000.0,520100000000.0,508100000000.0,484200000000.0,162200000000.0,273600000000.0,409600000000.0,483700000000.0,547200000000.0,539400000000.0,553600000000.0,436500000000.0,516700000000.0,698700000000.0,661100000000.0,923300000000.0,1283000000000.0,1491000000000.0,2369000000000.0,4247000000000.0,6080000000000.0,6748000000000.0,7967000000000.0,11520000000000.0,12118700000000.0,17560100000000.0,18394200000000.0,23075358089668.6,25799981091617.9,32884808870698.1,43259346767000.0,52197017000000.0,53727144520000.0,70312822713786.3,86508600000000.0,,,,,,,,,,,,,
870,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,,,,,,,,,,,,,7.888198757763975,7.183673469387755,3.7138252399971967,7.677649373002213,7.701640554940127,7.943818687582653,12.124352331606218,8.508845829823084,3.8811188811188813,12.743823146944083,7.289775043545936,7.752688890373438,9.495449678800856,13.419037014542631,21.395994447749356,18.2303281299777,18.151355421686745,11.963446475195823,9.916880761674475,11.954187544738726,13.053111762789182,10.870953032375741,11.462910312742311,11.598592490312235,13.688403802244425,15.337612549756907,19.521873316024102,14.546131560483335,13.450881658443828,13.107711169388631,9.44008429005221,9.779504499316793,9.445251657088782,12.719890683343769,12.58082536300846,12.855107459728082,15.53338499270044,19.347705119349143,,,,,,,,,,,,,
871,Other taxes (% of revenue),GC.TAX.OTHR.RV.ZS,,,,,,,,,,,,,4.254658385093168,3.6734693877551026,1.3173568775839113,1.6904352102286697,2.284116685129504,2.667700305531488,3.32181922855498,4.0887391182252175,4.839160839160839,3.729518855656697,3.4984990549605306,3.193266083238693,3.951418629550321,4.88578466106556,6.860995439222685,5.089200382287353,5.007530120481928,4.569190600522193,3.182711198428291,4.249582438558817,3.0303030303030303,0.6201550387596899,0.5330834841044197,0.534497349783974,0.4712321668582903,0.5287818921578707,0.6809386175476412,0.20110660450322637,0.16809356430974282,0.1678595236398207,0.10199356117946269,0.07620168007586267,0.08204516707250466,0.05914215665594743,0.06603446685806048,0.08880506480008397,0.09494511431064406,0.13305184588226265,,,,,,,,,,,,,
872,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,,,,,,,,,,,,,42.5512104283054,43.03977272727273,36.62138216184288,30.567081604426004,32.94765840220386,35.40864356011981,29.245283018867923,26.06076479832373,45.93356242840779,30.251202565473008,34.38095238095238,41.43377885783718,35.42708333333333,22.99128333477173,20.701722073855787,17.08969302006517,12.157620567971769,23.81180332353142,23.37128549156706,26.552410838211333,22.740601427733626,22.333414693678304,18.64767518009168,9.838735950480535,13.509237284191913,13.375202089292376,14.763431712584255,14.676049686589405,22.057928024748026,28.01741756274839,33.658561393968675,34.23153414370273,38.903757473211336,26.60448466758003,26.214205063196843,25.319069281741985,23.526981374659687,20.696450254262242,,,,,,,,,,,,,
873,Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,,,,,,,,,,,,,21100000000.0,25100000000.0,33100000000.0,44700000000.0,51100000000.0,63700000000.0,69500000000.0,50200000000.0,57600000000.0,73700000000.0,122100000000.0,148400000000.0,180700000000.0,259500000000.0,249500000000.0,267100000000.0,251800000000.0,243600000000.0,358300000000.0,538000000000.0,694000000000.0,606000000000.0,1133000000000.0,2708000000000.0,3691000000000.0,6463000000000.0,7459000000000.0,17997527000000.0,10192062000000.0,9027225000000.0,10480100000000.0,13200451662875.5,13453399510543.6,18981504565268.7,19521456242801.2,24369826424046.6,23640531401088.3,36640900000000.0,,,,,,,,,,,,,
874,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,,,,,,,,,,,,,322000000000.0,490000000000.0,1427100000000.0,1626800000000.0,1895700000000.0,2192900000000.0,1737000000000.0,1780500000000.0,1430000000000.0,1922500000000.0,2698300000000.0,2993800000000.0,2988800000000.0,2963700000000.0,2017200000000.0,2511200000000.0,2656000000000.0,3830000000000.0,6617000000000.0,8382000000000.0,12276000000000.0,21930000000000.0,30952000000000.0,44902000000000.0,61753000000000.0,68081000000000.0,61239000000000.0,106816482000000.0,135845177022500.0,162063488625000.0,245603739200000.0,302748651000000.0,404190323000000.0,627648440000000.0,731576957000000.0,924187716433333.0,1027774659762370.0,1042320000000000.0,,,,,,,,,,,,,
875,Grants and other revenue (current LCU),GC.REV.GOTR.CN,,,,,,,,,,,,,205500000000.0,337300000000.0,1240900000000.0,1311600000000.0,1498500000000.0,1674400000000.0,1129000000000.0,1317100000000.0,975200000000.0,1208400000000.0,1872500000000.0,1947400000000.0,1765700000000.0,1522900000000.0,643100000000.0,1034900000000.0,1096700000000.0,1971600000000.0,3962300000000.0,4288800000000.0,6263200000000.0,16388000000000.0,23191000000000.0,29708000000000.0,36720000000000.0,31660000000000.0,24045000000000.0,54864456000000.0,83431873022500.0,92693317625000.0,164885639200000.0,196646481832490.0,266772421682710.0,426971273167385.0,488877493457806.0,615192897098388.0,633564855855039.0,545282000000000.0,,,,,,,,,,,,,
876,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,,,,,,,,,,,,,107700000000.0,159800000000.0,253300000000.0,412300000000.0,521000000000.0,864600000000.0,677100000000.0,454400000000.0,520000000000.0,628500000000.0,870900000000.0,1085100000000.0,832000000000.0,683800000000.0,646200000000.0,699900000000.0,685000000000.0,840000000000.0,1716800000000.0,2448000000000.0,3263000000000.0,6734000000000.0,9568000000000.0,13485000000000.0,17480000000000.0,19024000000000.0,15885000000000.0,27530817000000.0,27525484300000.0,25935590000000.0,60052000000000.0,68571000000000.0,73832197000000.0,130383900000000.0,160934932000000.0,169349106000000.0,229239085000000.0,217171000000000.0,,,,,,,,,,,,,
877,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.68,,,92.28,,,93.98,,,,89.98,
879,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.97,,,93.45,,,94.59,,,,91.74,
